Transaction Date,Ticker,Executive,Executive Title,Security Type,Acquisition or Disposal,Shares,Share Price
2016-05-26,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class A Common Stock,D,2410.0,734.8365
2016-05-26,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class A Common Stock,D,3150.0,735.996
2016-05-26,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class A Common Stock,D,4950.0,736.7256
2016-05-26,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class A Common Stock,D,1680.0,737.938
2016-05-26,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class A Common Stock,D,1667.0,738.6972
2016-05-26,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class A Common Stock,D,1138.0,740.0061
2016-05-26,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class A Common Stock,D,400.0,740.6475
2016-05-26,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class B Common Stock,D,16666.0,0.0
2016-05-25,GOOG,"PICHAI, SUNDAR","CEO, Google Inc.",Class C Google Stock Unit,D,660.0,720.09
2016-05-25,GOOG,"GREENE, DIANE B","Director, Senior Vice President",Class C Google Stock Unit,D,6.0,0.0
2016-05-25,GOOG,"GREENE, DIANE B","Director, Senior Vice President",Class C Capital Stock,A,6.0,0.0
2016-05-25,GOOG,"GREENE, DIANE B","Director, Senior Vice President",Class C Google Stock Unit,D,7.0,720.09
2016-05-25,GOOG,"GREENE, DIANE B","Director, Senior Vice President",Class C Google Stock Unit,D,3.0,0.0
2016-05-25,GOOG,"GREENE, DIANE B","Director, Senior Vice President",Class C Capital Stock,A,3.0,0.0
2016-05-25,GOOG,"GREENE, DIANE B","Director, Senior Vice President",Class C Google Stock Unit,D,5.0,720.09
2016-05-25,GOOG,"GREENE, DIANE B","Director, Senior Vice President",Class A Google Stock Unit,D,3.0,0.0
2016-05-25,GOOG,"GREENE, DIANE B","Director, Senior Vice President",Class A Google Stock Unit,D,2.0,0.0
2016-05-25,GOOG,"GREENE, DIANE B","Director, Senior Vice President",Class A Common Stock,A,2.0,0.0
2016-05-25,GOOG,"CAMPBELL, JAMES GRIER","VP, Alphabet Corp. Controller",Class C Capital Stock,A,215.0,0.0
2016-05-25,GOOG,"SCHMIDT, ERIC E","Director, Executive Chairman of Board",Class A Common Stock,A,2625.0,0.0
2016-05-25,GOOG,"GREENE, DIANE B","Director, Senior Vice President",Class A Google Stock Unit,D,5.0,733.03
2016-05-25,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class C Capital Stock,D,602.0,721.3689
2016-05-25,GOOG,"GREENE, DIANE B","Director, Senior Vice President",Class A Common Stock,A,3.0,0.0
2016-05-25,GOOG,"GREENE, DIANE B","Director, Senior Vice President",Class C Google Stock Unit,D,2.0,0.0
2016-05-25,GOOG,"GREENE, DIANE B","Director, Senior Vice President",Class C Capital Stock,A,2.0,0.0
2016-05-25,GOOG,"GREENE, DIANE B","Director, Senior Vice President",Class C Google Stock Unit,D,3.0,720.09
2016-05-25,GOOG,"GREENE, DIANE B","Director, Senior Vice President",Class A Google Stock Unit,D,3.0,733.03
2016-05-25,GOOG,"CAMPBELL, JAMES GRIER","VP, Alphabet Corp. Controller",Class C Google Stock Unit,D,215.0,0.0
2016-05-25,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class C Capital Stock,D,700.0,720.4814
2016-05-25,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class A Common Stock,D,4958.0,738.8688
2016-05-25,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class A Common Stock,D,5877.0,737.8599
2016-05-25,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class A Common Stock,D,3069.0,736.949
2016-05-25,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class A Common Stock,D,880.0,735.5489
2016-05-25,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class A Common Stock,D,400.0,734.7725
2016-05-25,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class A Common Stock,D,762.0,733.5671
2016-05-25,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class A Common Stock,A,16666.0,0.0
2016-05-25,GOOG,"CAMPBELL, JAMES GRIER","VP, Alphabet Corp. Controller",Class C Google Stock Unit,D,191.0,720.09
2016-05-25,GOOG,"BRIN, SERGEY","Director, President, 10% Owner",Class A Common Stock,D,720.0,739.5142
2016-05-25,GOOG,"SCHMIDT, ERIC E","Director, Executive Chairman of Board",Class A Google Stock Unit,D,2866.0,733.03
2016-05-25,GOOG,"PICHAI, SUNDAR","CEO, Google Inc.",Class A Google Stock Unit,D,603.0,0.0
